loan_id,loan_status,default_flag
23157,Paid,0
23158,Paid,0
23159,Paid,0
23160,Paid,0
23161,Active,0
23162,Active,0
23163,Active,0
23164,Default,1
23165,Active,0
23166,Active,0
23167,Default,1
23168,Default,1
23169,Active,0
23170,Active,0
23171,Paid,0
23172,Active,0
23173,Active,0
23174,Active,0
23175,Active,0
23176,Default,1
23177,Default,1
23178,Default,1
23179,Paid,0
23180,Active,0
23181,Paid,0
23182,Paid,0
23183,Paid,0
23184,Active,0
23185,Active,0
23186,Active,0
23187,Active,0
23188,Active,0
23189,Paid,0
23190,Paid,0
23191,Active,0
23192,Active,0
23193,Paid,0
23194,Active,0
23195,Paid,0
23196,Paid,0
23197,Paid,0
23198,Paid,0
23199,Paid,0
23200,Active,0
23201,Default,1
23202,Active,0
23203,Default,1
23204,Active,0
23205,Active,0
23206,Paid,0
23207,Active,0
23208,Active,0
23209,Paid,0
23210,Active,0
23211,Active,0
23212,Active,0
23213,Paid,0
23214,Default,1
23215,Active,0
23216,Paid,0
23217,Default,1
23218,Active,0
23219,Active,0
23220,Active,0
23221,Active,0
23222,Active,0
23223,Active,0
23224,Paid,0
23225,Active,0
23226,Active,0
23227,Paid,0
23228,Active,0
23229,Active,0
23230,Active,0
23231,Active,0
23232,Paid,0
23233,Active,0
23234,Paid,0
23235,Paid,0
23236,Active,0
23237,Paid,0
23238,Active,0
23239,Active,0
23240,Active,0
23241,Paid,0
23242,Active,0
23243,Paid,0
23244,Active,0
23245,Default,1
23246,Paid,0
23247,Paid,0
23248,Paid,0
23249,Active,0
23250,Paid,0
23251,Paid,0
23252,Paid,0
23253,Paid,0
23254,Active,0
23255,Active,0
23256,Active,0
23257,Paid,0
23258,Paid,0
23259,Paid,0
23260,Default,1
23261,Paid,0
23262,Paid,0
23263,Active,0
23264,Active,0
23265,Active,0
23266,Active,0
23267,Paid,0
23268,Paid,0
23269,Paid,0
23270,Active,0
23271,Default,1
23272,Active,0
23273,Active,0
23274,Active,0
23275,Paid,0
23276,Paid,0
23277,Paid,0
23278,Paid,0
23279,Active,0
23280,Default,1
23281,Paid,0
23282,Active,0
23283,Paid,0
23284,Paid,0
23285,Default,1
23286,Paid,0
23287,Paid,0
23288,Paid,0
23289,Paid,0
23290,Paid,0
23291,Default,1
23292,Active,0
23293,Active,0
23294,Paid,0
23295,Paid,0
23296,Paid,0
23297,Active,0
23298,Paid,0
23299,Active,0
23300,Active,0
23301,Default,1
23302,Active,0
23303,Active,0
23304,Active,0
23305,Active,0
23306,Paid,0
23307,Paid,0
23308,Default,1
23309,Default,1
23310,Default,1
23311,Paid,0
23312,Active,0
23313,Active,0
23314,Active,0
23315,Active,0
23316,Default,1
23317,Paid,0
23318,Paid,0
23319,Active,0
23320,Active,0
23321,Paid,0
23322,Default,1
23323,Default,1
23324,Paid,0
23325,Paid,0
23326,Active,0
23327,Paid,0
23328,Active,0
23329,Paid,0
23330,Active,0
23331,Default,1
23332,Active,0
23333,Paid,0
23334,Paid,0
23335,Default,1
23336,Paid,0
23337,Active,0
23338,Active,0
23339,Paid,0
23340,Active,0
23341,Active,0
23342,Paid,0
23343,Paid,0
23344,Active,0
23345,Active,0
23346,Active,0
23347,Default,1
23348,Default,1
23349,Default,1
23350,Paid,0
23351,Paid,0
23352,Active,0
23353,Default,1
23354,Paid,0
23355,Paid,0
23356,Paid,0
23357,Active,0
23358,Default,1
23359,Active,0
23360,Paid,0
23361,Active,0
23362,Paid,0
23363,Active,0
23364,Active,0
23365,Active,0
23366,Paid,0
23367,Paid,0
23368,Active,0
23369,Active,0
23370,Paid,0
23371,Paid,0
23372,Paid,0
23373,Paid,0
23374,Active,0
23375,Default,1
23376,Active,0
23377,Active,0
23378,Active,0
23379,Active,0
23380,Active,0
23381,Default,1
23382,Paid,0
23383,Paid,0
23384,Default,1
23385,Active,0
23386,Active,0
23387,Default,1
23388,Paid,0
23389,Active,0
23390,Paid,0
23391,Paid,0
23392,Paid,0
23393,Active,0
23394,Active,0
23395,Active,0
23396,Default,1
23397,Paid,0
23398,Active,0
23399,Active,0
23400,Default,1
23401,Active,0
23402,Active,0
23403,Active,0
23404,Active,0
23405,Active,0
23406,Active,0
23407,Paid,0
23408,Active,0
23409,Paid,0
23410,Active,0
23411,Default,1
23412,Active,0
23413,Default,1
23414,Paid,0
23415,Active,0
23416,Active,0
23417,Paid,0
23418,Active,0
23419,Default,1
23420,Default,1
23421,Active,0
23422,Active,0
23423,Active,0
23424,Paid,0
23425,Active,0
23426,Paid,0
23427,Paid,0
23428,Paid,0
23429,Active,0
23430,Active,0
23431,Active,0
23432,Paid,0
23433,Active,0
23434,Active,0
23435,Default,1
23436,Paid,0
23437,Default,1
23438,Paid,0
23439,Active,0
23440,Default,1
23441,Default,1
23442,Active,0
23443,Active,0
23444,Active,0
23445,Paid,0
23446,Paid,0
23447,Default,1
23448,Active,0
23449,Active,0
23450,Active,0
23451,Active,0
23452,Active,0
23453,Active,0
23454,Active,0
23455,Default,1
23456,Default,1
23457,Default,1
23458,Paid,0
23459,Default,1
23460,Active,0
23461,Default,1
23462,Active,0
23463,Paid,0
23464,Paid,0
23465,Active,0
23466,Paid,0
23467,Active,0
23468,Default,1
23469,Active,0
23470,Active,0
23471,Paid,0
23472,Active,0
23473,Active,0
23474,Default,1
23475,Default,1
23476,Active,0
23477,Default,1
23478,Active,0
23479,Active,0
23480,Active,0
23481,Active,0
23482,Paid,0
23483,Paid,0
23484,Active,0
23485,Paid,0
23486,Active,0
23487,Active,0
23488,Paid,0
23489,Paid,0
23490,Active,0
23491,Paid,0
23492,Active,0
23493,Active,0
23494,Active,0
23495,Default,1
23496,Paid,0
23497,Paid,0
23498,Paid,0
23499,Default,1
23500,Active,0
23501,Active,0
23502,Active,0
23503,Paid,0
23504,Active,0
23505,Paid,0
23506,Active,0
23507,Paid,0
23508,Default,1
23509,Active,0
23510,Active,0
23511,Active,0
23512,Paid,0
23513,Default,1
23514,Active,0
23515,Active,0
23516,Active,0
23517,Paid,0
23518,Default,1
23519,Active,0
23520,Default,1
23521,Paid,0
23522,Active,0
23523,Default,1
23524,Paid,0
23525,Paid,0
23526,Paid,0
23527,Default,1
23528,Default,1
23529,Paid,0
23530,Active,0
23531,Paid,0
23532,Active,0
23533,Paid,0
23534,Paid,0
23535,Paid,0
23536,Active,0
23537,Default,1
23538,Active,0
23539,Active,0
23540,Active,0
23541,Active,0
23542,Active,0
23543,Active,0
23544,Active,0
23545,Active,0
23546,Paid,0
23547,Paid,0
23548,Active,0
23549,Active,0
23550,Active,0
23551,Paid,0
23552,Active,0
23553,Active,0
23554,Paid,0
23555,Paid,0
23556,Active,0
23557,Active,0
23558,Default,1
23559,Paid,0
23560,Paid,0
23561,Paid,0
23562,Paid,0
23563,Paid,0
23564,Paid,0
23565,Active,0
23566,Paid,0
23567,Active,0
23568,Active,0
23569,Paid,0
23570,Active,0
23571,Paid,0
23572,Active,0
23573,Active,0
23574,Default,1
23575,Default,1
23576,Paid,0
23577,Active,0
23578,Default,1
23579,Paid,0
23580,Active,0
23581,Active,0
23582,Active,0
23583,Default,1
23584,Active,0
23585,Paid,0
23586,Paid,0
23587,Active,0
23588,Paid,0
23589,Paid,0
23590,Active,0
23591,Active,0
23592,Paid,0
23593,Default,1
23594,Default,1
23595,Default,1
23596,Active,0
23597,Default,1
23598,Paid,0
23599,Active,0
23600,Active,0
23601,Paid,0
23602,Paid,0
23603,Paid,0
23604,Active,0
23605,Active,0
23606,Paid,0
23607,Paid,0
23608,Default,1
23609,Active,0
23610,Paid,0
23611,Active,0
23612,Paid,0
23613,Active,0
23614,Paid,0
23615,Active,0
23616,Default,1
23617,Active,0
23618,Default,1
23619,Paid,0
23620,Active,0
23621,Paid,0
23622,Active,0
23623,Default,1
23624,Default,1
23625,Paid,0
23626,Paid,0
23627,Active,0
23628,Active,0
23629,Paid,0
23630,Paid,0
23631,Active,0
23632,Paid,0
23633,Active,0
23634,Active,0
23635,Paid,0
23636,Active,0
23637,Default,1
23638,Active,0
23639,Active,0
23640,Paid,0
23641,Default,1
23642,Paid,0
23643,Default,1
23644,Active,0
23645,Default,1
23646,Active,0
23647,Paid,0
23648,Active,0
23649,Default,1
23650,Paid,0
23651,Active,0
23652,Default,1
23653,Active,0
23654,Active,0
23655,Active,0
23656,Paid,0
23657,Active,0
23658,Paid,0
23659,Active,0
23660,Paid,0
23661,Active,0
23662,Active,0
23663,Active,0
23664,Active,0
23665,Paid,0
23666,Active,0
23667,Default,1
23668,Active,0
23669,Paid,0
23670,Default,1
23671,Active,0
23672,Paid,0
23673,Active,0
23674,Active,0
23675,Active,0
23676,Paid,0
23677,Default,1
23678,Active,0
23679,Active,0
23680,Paid,0
23681,Active,0
23682,Active,0
23683,Active,0
23684,Active,0
23685,Paid,0
23686,Active,0
23687,Paid,0
23688,Paid,0
23689,Paid,0
23690,Paid,0
23691,Paid,0
23692,Paid,0
23693,Paid,0
23694,Paid,0
23695,Paid,0
23696,Active,0
23697,Active,0
23698,Default,1
23699,Active,0
23700,Paid,0
23701,Active,0
23702,Default,1
23703,Paid,0
23704,Active,0
23705,Default,1
23706,Paid,0
23707,Paid,0
23708,Active,0
23709,Active,0
23710,Active,0
23711,Paid,0
23712,Paid,0
23713,Default,1
23714,Paid,0
23715,Paid,0
23716,Paid,0
23717,Active,0
23718,Active,0
23719,Paid,0
23720,Active,0
23721,Paid,0
23722,Active,0
23723,Active,0
23724,Paid,0
23725,Default,1
23726,Active,0
23727,Paid,0
23728,Paid,0
23729,Paid,0
23730,Paid,0
23731,Paid,0
23732,Default,1
23733,Paid,0
23734,Paid,0
23735,Active,0
23736,Paid,0
23737,Default,1
23738,Paid,0
23739,Active,0
23740,Active,0
23741,Default,1
23742,Paid,0
23743,Default,1
23744,Paid,0
23745,Active,0
23746,Active,0
23747,Paid,0
23748,Paid,0
23749,Paid,0
23750,Active,0
23751,Active,0
23752,Paid,0
23753,Paid,0
23754,Paid,0
23755,Paid,0
23756,Active,0
23757,Active,0
23758,Active,0
23759,Paid,0
23760,Active,0
23761,Default,1
23762,Active,0
23763,Active,0
23764,Active,0
23765,Default,1
23766,Active,0
23767,Default,1
23768,Default,1
23769,Paid,0
23770,Default,1
23771,Active,0
23772,Paid,0
23773,Active,0
23774,Default,1
23775,Paid,0
23776,Default,1
23777,Paid,0
23778,Paid,0
23779,Paid,0
23780,Active,0
23781,Active,0
23782,Active,0
23783,Default,1
23784,Default,1
23785,Paid,0
23786,Default,1
23787,Default,1
23788,Paid,0
23789,Default,1
23790,Paid,0
23791,Default,1
23792,Default,1
23793,Default,1
23794,Active,0
23795,Active,0
23796,Active,0
23797,Active,0
23798,Active,0
23799,Paid,0
23800,Active,0
23801,Paid,0
23802,Active,0
23803,Active,0
23804,Paid,0
23805,Active,0
23806,Active,0
23807,Default,1
23808,Paid,0
23809,Active,0
23810,Active,0
23811,Active,0
23812,Active,0
23813,Active,0
23814,Active,0
23815,Active,0
23816,Paid,0
23817,Paid,0
23818,Active,0
23819,Default,1
23820,Active,0
23821,Active,0
23822,Active,0
23823,Default,1
23824,Active,0
23825,Active,0
23826,Active,0
23827,Default,1
23828,Active,0
23829,Active,0
23830,Active,0
23831,Active,0
23832,Active,0
23833,Active,0
23834,Active,0
23835,Active,0
23836,Paid,0
23837,Active,0
23838,Active,0
23839,Paid,0
23840,Active,0
23841,Paid,0
23842,Default,1
23843,Default,1
23844,Active,0
23845,Active,0
23846,Paid,0
23847,Default,1
23848,Paid,0
23849,Active,0
23850,Paid,0
23851,Active,0
23852,Active,0
23853,Paid,0
23854,Default,1
23855,Paid,0
23856,Active,0
23857,Active,0
23858,Active,0
23859,Active,0
23860,Paid,0
23861,Active,0
23862,Active,0
23863,Default,1
23864,Active,0
23865,Default,1
23866,Paid,0
23867,Active,0
23868,Active,0
23869,Paid,0
23870,Default,1
23871,Active,0
23872,Paid,0
23873,Active,0
23874,Active,0
23875,Active,0
23876,Active,0
23877,Paid,0
23878,Active,0
23879,Paid,0
23880,Active,0
23881,Paid,0
23882,Paid,0
23883,Paid,0
23884,Paid,0
23885,Active,0
23886,Active,0
23887,Default,1
23888,Default,1
23889,Paid,0
23890,Default,1
23891,Paid,0
23892,Paid,0
23893,Paid,0
23894,Paid,0
23895,Active,0
23896,Paid,0
23897,Default,1
23898,Paid,0
23899,Active,0
23900,Active,0
23901,Paid,0
23902,Active,0
23903,Default,1
23904,Active,0
23905,Paid,0
23906,Default,1
23907,Active,0
23908,Paid,0
23909,Paid,0
23910,Default,1
23911,Active,0
23912,Active,0
23913,Paid,0
23914,Active,0
23915,Active,0
23916,Default,1
23917,Active,0
23918,Paid,0
23919,Active,0
23920,Paid,0
23921,Active,0
23922,Active,0
23923,Paid,0
23924,Paid,0
23925,Paid,0
23926,Default,1
23927,Active,0
23928,Paid,0
23929,Active,0
23930,Paid,0
23931,Active,0
23932,Active,0
23933,Paid,0
23934,Default,1
23935,Default,1
23936,Paid,0
23937,Active,0
23938,Default,1
23939,Paid,0
23940,Paid,0
23941,Active,0
23942,Active,0
23943,Paid,0
23944,Active,0
23945,Default,1
23946,Paid,0
23947,Default,1
23948,Active,0
23949,Active,0
23950,Paid,0
23951,Active,0
23952,Active,0
23953,Paid,0
23954,Paid,0
23955,Active,0
23956,Active,0
23957,Paid,0
23958,Active,0
23959,Default,1
23960,Active,0
23961,Active,0
23962,Default,1
23963,Active,0
23964,Active,0
23965,Active,0
23966,Paid,0
23967,Active,0
23968,Active,0
23969,Default,1
23970,Active,0
23971,Paid,0
23972,Paid,0
23973,Active,0
23974,Default,1
23975,Active,0
23976,Default,1
23977,Active,0
23978,Paid,0
23979,Active,0
23980,Paid,0
23981,Active,0
23982,Paid,0
23983,Active,0
23984,Active,0
23985,Default,1
23986,Paid,0
23987,Default,1
23988,Default,1
23989,Active,0
23990,Active,0
23991,Paid,0
23992,Paid,0
23993,Active,0
23994,Active,0
23995,Paid,0
23996,Paid,0
23997,Active,0
23998,Paid,0
23999,Default,1
24000,Active,0
24001,Paid,0
24002,Default,1
24003,Default,1
24004,Active,0
24005,Paid,0
24006,Default,1
24007,Paid,0
24008,Active,0
24009,Active,0
24010,Paid,0
24011,Active,0
24012,Paid,0
24013,Active,0
24014,Active,0
24015,Active,0
24016,Default,1
24017,Active,0
24018,Paid,0
24019,Default,1
24020,Active,0
24021,Active,0
24022,Paid,0
24023,Default,1
24024,Active,0
24025,Active,0
24026,Paid,0
24027,Paid,0
24028,Active,0
24029,Active,0
24030,Paid,0
24031,Active,0
24032,Paid,0
24033,Paid,0
24034,Paid,0
24035,Paid,0
24036,Active,0
24037,Active,0
24038,Paid,0
24039,Paid,0
24040,Default,1
24041,Default,1
24042,Paid,0
24043,Active,0
24044,Paid,0
24045,Default,1
24046,Paid,0
24047,Active,0
24048,Paid,0
24049,Active,0
24050,Default,1
24051,Active,0
24052,Default,1
24053,Active,0
24054,Active,0
24055,Active,0
24056,Default,1
24057,Default,1
24058,Active,0
24059,Default,1
24060,Default,1
24061,Paid,0
24062,Active,0
24063,Paid,0
24064,Paid,0
24065,Paid,0
24066,Default,1
24067,Active,0
24068,Active,0
24069,Active,0
24070,Default,1
24071,Active,0
24072,Paid,0
24073,Paid,0
24074,Active,0
24075,Default,1
24076,Active,0
24077,Paid,0
24078,Active,0
24079,Paid,0
24080,Active,0
24081,Default,1
24082,Active,0
24083,Default,1
24084,Active,0
24085,Paid,0
24086,Active,0
24087,Paid,0
24088,Paid,0
24089,Paid,0
24090,Paid,0
24091,Active,0
24092,Active,0
24093,Active,0
24094,Active,0
24095,Paid,0
24096,Active,0
24097,Active,0
24098,Active,0
24099,Paid,0
24100,Paid,0
24101,Paid,0
24102,Active,0
24103,Default,1
24104,Paid,0
24105,Active,0
24106,Active,0
24107,Paid,0
24108,Active,0
24109,Paid,0
24110,Active,0
24111,Paid,0
24112,Active,0
24113,Default,1
24114,Paid,0
24115,Active,0
24116,Active,0
24117,Paid,0
24118,Active,0
24119,Active,0
24120,Paid,0
24121,Paid,0
24122,Active,0
24123,Active,0
24124,Paid,0
24125,Active,0
24126,Active,0
24127,Active,0
24128,Default,1
24129,Paid,0
24130,Active,0
24131,Default,1
24132,Paid,0
24133,Active,0
24134,Paid,0
24135,Default,1
24136,Paid,0
24137,Default,1
24138,Paid,0
24139,Active,0
24140,Active,0
24141,Paid,0
24142,Paid,0
24143,Paid,0
24144,Active,0
24145,Active,0
24146,Active,0
24147,Active,0
24148,Default,1
24149,Active,0
24150,Active,0
24151,Paid,0
24152,Default,1
24153,Active,0
24154,Active,0
24155,Paid,0
24156,Active,0
24157,Active,0
24158,Active,0
24159,Active,0
24160,Active,0
24161,Default,1
24162,Active,0
24163,Default,1
24164,Active,0
24165,Paid,0
24166,Default,1
24167,Active,0
24168,Active,0
24169,Paid,0
24170,Active,0
24171,Default,1
24172,Active,0
24173,Paid,0
24174,Paid,0
24175,Active,0
24176,Default,1
24177,Active,0
24178,Active,0
24179,Active,0
24180,Active,0
24181,Active,0
24182,Paid,0
24183,Default,1
24184,Active,0
24185,Active,0
24186,Default,1
24187,Active,0
24188,Paid,0
24189,Active,0
24190,Active,0
24191,Active,0
24192,Paid,0
24193,Paid,0
24194,Active,0
24195,Paid,0
24196,Active,0
24197,Default,1
24198,Paid,0
24199,Default,1
24200,Active,0
24201,Active,0
24202,Paid,0
24203,Active,0
24204,Paid,0
24205,Active,0
24206,Paid,0
24207,Default,1
24208,Active,0
24209,Default,1
24210,Active,0
24211,Active,0
24212,Active,0
24213,Paid,0
24214,Active,0
24215,Active,0
24216,Paid,0
24217,Paid,0
24218,Active,0
24219,Default,1
24220,Active,0
24221,Active,0
24222,Paid,0
24223,Active,0
24224,Active,0
24225,Default,1
24226,Active,0
24227,Active,0
24228,Paid,0
24229,Default,1
24230,Active,0
24231,Paid,0
24232,Paid,0
24233,Active,0
24234,Default,1
24235,Active,0
24236,Active,0
24237,Paid,0
24238,Active,0
24239,Paid,0
24240,Active,0
24241,Default,1
24242,Paid,0
24243,Default,1
24244,Active,0
24245,Active,0
24246,Active,0
24247,Active,0
24248,Paid,0
24249,Default,1
24250,Active,0
24251,Default,1
24252,Active,0
24253,Active,0
24254,Active,0
24255,Paid,0
24256,Default,1
24257,Paid,0
24258,Default,1
24259,Default,1
24260,Paid,0
24261,Active,0
24262,Active,0
24263,Paid,0
24264,Active,0
24265,Active,0
24266,Paid,0
24267,Paid,0
24268,Paid,0
24269,Default,1
24270,Paid,0
24271,Active,0
24272,Active,0
24273,Paid,0
24274,Active,0
24275,Active,0
24276,Active,0
24277,Paid,0
24278,Default,1
24279,Paid,0
24280,Active,0
24281,Active,0
24282,Active,0
24283,Paid,0
24284,Paid,0
24285,Active,0
24286,Active,0
24287,Active,0
24288,Paid,0
24289,Active,0
24290,Paid,0
24291,Active,0
24292,Active,0
24293,Default,1
24294,Active,0
24295,Paid,0
24296,Active,0
24297,Paid,0
24298,Active,0
24299,Default,1
24300,Default,1
24301,Default,1
24302,Active,0
24303,Active,0
24304,Paid,0
24305,Active,0
24306,Active,0
24307,Active,0
24308,Active,0
24309,Paid,0
24310,Default,1
24311,Active,0
24312,Paid,0
24313,Paid,0
24314,Default,1
24315,Paid,0
24316,Active,0
24317,Default,1
24318,Paid,0
24319,Paid,0
24320,Paid,0
24321,Active,0
24322,Default,1
24323,Default,1
24324,Paid,0
24325,Active,0
24326,Active,0
24327,Paid,0
24328,Paid,0
24329,Paid,0
24330,Active,0
24331,Default,1
24332,Default,1
24333,Active,0
24334,Paid,0
24335,Active,0
24336,Active,0
24337,Paid,0
24338,Active,0
24339,Active,0
24340,Active,0
24341,Paid,0
24342,Active,0
24343,Active,0
24344,Default,1
24345,Active,0
24346,Active,0
24347,Paid,0
24348,Default,1
24349,Paid,0
24350,Default,1
24351,Active,0
24352,Paid,0
24353,Paid,0
24354,Default,1
24355,Active,0
24356,Active,0
24357,Paid,0
24358,Active,0
24359,Active,0
24360,Active,0
24361,Active,0
24362,Active,0
24363,Default,1
24364,Active,0
24365,Active,0
24366,Active,0
24367,Default,1
24368,Paid,0
24369,Paid,0
24370,Active,0
24371,Active,0
24372,Active,0
24373,Active,0
24374,Active,0
24375,Active,0
24376,Paid,0
24377,Active,0
24378,Active,0
24379,Default,1
24380,Active,0
24381,Default,1
24382,Paid,0
24383,Paid,0
24384,Paid,0
24385,Paid,0
24386,Paid,0
24387,Active,0
24388,Paid,0
24389,Paid,0
24390,Paid,0
24391,Default,1
24392,Active,0
24393,Default,1
24394,Active,0
24395,Default,1
24396,Active,0
24397,Active,0
24398,Active,0
24399,Paid,0
24400,Paid,0
24401,Active,0
24402,Default,1
24403,Default,1
24404,Active,0
24405,Active,0
24406,Paid,0
24407,Active,0
24408,Active,0
24409,Active,0
24410,Paid,0
24411,Paid,0
24412,Active,0
24413,Active,0
24414,Paid,0
24415,Active,0
24416,Paid,0
24417,Active,0
24418,Default,1
24419,Paid,0
24420,Default,1
24421,Paid,0
24422,Active,0
24423,Active,0
24424,Active,0
24425,Active,0
24426,Active,0
24427,Active,0
24428,Paid,0
24429,Active,0
24430,Active,0
24431,Paid,0
24432,Default,1
24433,Active,0
24434,Paid,0
24435,Paid,0
24436,Paid,0
24437,Default,1
24438,Paid,0
24439,Active,0
24440,Active,0
24441,Active,0
24442,Active,0
24443,Active,0
24444,Active,0
24445,Active,0
24446,Paid,0
24447,Active,0
24448,Default,1
24449,Active,0
24450,Active,0
24451,Default,1
24452,Paid,0
24453,Active,0
24454,Active,0
24455,Paid,0
24456,Active,0
24457,Active,0
24458,Paid,0
24459,Paid,0
24460,Paid,0
24461,Active,0
24462,Active,0
24463,Active,0
24464,Paid,0
24465,Active,0
24466,Default,1
24467,Active,0
24468,Default,1
24469,Active,0
24470,Active,0
24471,Active,0
24472,Active,0
24473,Active,0
24474,Default,1
24475,Active,0
24476,Paid,0
24477,Paid,0
24478,Paid,0
24479,Default,1
24480,Paid,0
24481,Active,0
24482,Active,0
24483,Default,1
24484,Active,0
24485,Default,1
24486,Paid,0
24487,Paid,0
24488,Active,0
24489,Active,0
24490,Default,1
24491,Paid,0
24492,Active,0
24493,Paid,0
24494,Paid,0
24495,Active,0
24496,Paid,0
24497,Active,0
24498,Paid,0
24499,Paid,0
24500,Paid,0
24501,Active,0
24502,Active,0
24503,Default,1
24504,Active,0
24505,Active,0
24506,Active,0
24507,Active,0
24508,Paid,0
24509,Paid,0
24510,Paid,0
24511,Default,1
24512,Active,0
24513,Active,0
24514,Paid,0
24515,Active,0
24516,Active,0
24517,Paid,0
24518,Paid,0
24519,Default,1
24520,Paid,0
24521,Paid,0
24522,Paid,0
24523,Paid,0
24524,Active,0
24525,Active,0
24526,Default,1
24527,Paid,0
24528,Paid,0
24529,Default,1
24530,Default,1
24531,Paid,0
24532,Default,1
24533,Paid,0
24534,Paid,0
24535,Active,0
24536,Active,0
24537,Default,1
24538,Paid,0
24539,Paid,0
24540,Active,0
24541,Paid,0
24542,Paid,0
24543,Active,0
24544,Paid,0
24545,Active,0
24546,Active,0
24547,Active,0
24548,Active,0
24549,Default,1
24550,Active,0
24551,Paid,0
24552,Paid,0
24553,Default,1
24554,Active,0
24555,Paid,0
24556,Paid,0
24557,Active,0
24558,Active,0
24559,Active,0
24560,Paid,0
24561,Paid,0
24562,Active,0
24563,Active,0
24564,Paid,0
24565,Paid,0
24566,Paid,0
24567,Active,0
24568,Active,0
24569,Paid,0
24570,Active,0
24571,Active,0
24572,Active,0
24573,Active,0
24574,Default,1
24575,Active,0
24576,Active,0
24577,Paid,0
24578,Default,1
24579,Paid,0
24580,Active,0
24581,Default,1
24582,Default,1
24583,Active,0
24584,Active,0
24585,Paid,0
24586,Default,1
24587,Paid,0
24588,Active,0
24589,Active,0
24590,Active,0
24591,Paid,0
24592,Paid,0
24593,Active,0
24594,Active,0
24595,Paid,0
24596,Active,0
24597,Paid,0
24598,Active,0
24599,Active,0
24600,Active,0
24601,Active,0
24602,Active,0
24603,Active,0
24604,Active,0
24605,Paid,0
24606,Default,1
24607,Active,0
24608,Default,1
24609,Default,1
24610,Default,1
24611,Active,0
24612,Active,0
24613,Active,0
24614,Active,0
24615,Paid,0
24616,Paid,0
24617,Active,0
24618,Active,0
24619,Paid,0
24620,Paid,0
24621,Paid,0
24622,Active,0
24623,Active,0
24624,Paid,0
24625,Paid,0
24626,Default,1
24627,Active,0
24628,Paid,0
24629,Paid,0
24630,Paid,0
24631,Active,0
24632,Active,0
24633,Paid,0
24634,Active,0
24635,Default,1
24636,Active,0
24637,Active,0
24638,Paid,0
24639,Paid,0
24640,Active,0
24641,Default,1
24642,Active,0
24643,Default,1
24644,Active,0
24645,Active,0
24646,Paid,0
24647,Paid,0
24648,Active,0
24649,Active,0
24650,Paid,0
24651,Active,0
24652,Paid,0
24653,Active,0
24654,Paid,0
24655,Active,0
24656,Active,0
24657,Active,0
24658,Paid,0
24659,Paid,0
24660,Active,0
24661,Active,0
24662,Active,0
24663,Active,0
24664,Active,0
24665,Active,0
24666,Active,0
24667,Paid,0
24668,Paid,0
24669,Active,0
24670,Active,0
24671,Paid,0
24672,Paid,0
24673,Active,0
24674,Active,0
24675,Paid,0
24676,Active,0
24677,Default,1
24678,Paid,0
24679,Active,0
24680,Active,0
24681,Paid,0
24682,Active,0
24683,Paid,0
24684,Active,0
24685,Active,0
24686,Active,0
24687,Active,0
24688,Active,0
24689,Paid,0
24690,Paid,0
24691,Active,0
24692,Paid,0
24693,Paid,0
24694,Active,0
24695,Active,0
24696,Paid,0
24697,Paid,0
24698,Paid,0
24699,Active,0
24700,Active,0
24701,Active,0
24702,Active,0
24703,Active,0
24704,Active,0
24705,Paid,0
24706,Active,0
24707,Paid,0
24708,Active,0
24709,Default,1
24710,Active,0
24711,Active,0
24712,Active,0
24713,Active,0
24714,Paid,0
24715,Paid,0
24716,Active,0
24717,Paid,0
24718,Active,0
24719,Active,0
24720,Default,1
24721,Active,0
24722,Active,0
24723,Paid,0
24724,Default,1
24725,Paid,0
24726,Paid,0
24727,Default,1
24728,Active,0
24729,Paid,0
24730,Active,0
24731,Paid,0
24732,Default,1
24733,Active,0
24734,Paid,0
24735,Paid,0
24736,Default,1
24737,Active,0
24738,Active,0
24739,Default,1
24740,Active,0
24741,Active,0
24742,Active,0
24743,Active,0
24744,Default,1
24745,Active,0
24746,Active,0
24747,Active,0
24748,Paid,0
24749,Default,1
24750,Default,1
24751,Active,0
24752,Paid,0
24753,Active,0
24754,Default,1
24755,Paid,0
24756,Active,0
24757,Paid,0
24758,Default,1
24759,Active,0
24760,Active,0
24761,Default,1
24762,Paid,0
24763,Paid,0
24764,Active,0
24765,Active,0
24766,Paid,0
24767,Paid,0
24768,Paid,0
24769,Active,0
24770,Active,0
24771,Paid,0
24772,Paid,0
24773,Paid,0
24774,Active,0
24775,Paid,0
24776,Default,1
24777,Default,1
24778,Active,0
24779,Paid,0
24780,Active,0
24781,Paid,0
24782,Active,0
24783,Paid,0
24784,Active,0
24785,Active,0
24786,Paid,0
24787,Active,0
24788,Paid,0
24789,Default,1
24790,Active,0
24791,Active,0
24792,Active,0
24793,Active,0
24794,Default,1
24795,Paid,0
24796,Active,0
24797,Paid,0
24798,Paid,0
24799,Active,0
24800,Active,0
24801,Active,0
24802,Paid,0
24803,Active,0
24804,Paid,0
24805,Paid,0
24806,Paid,0
24807,Active,0
24808,Paid,0
24809,Active,0
24810,Active,0
24811,Paid,0
24812,Active,0
24813,Paid,0
24814,Active,0
24815,Paid,0
24816,Active,0
24817,Active,0
24818,Active,0
24819,Active,0
24820,Paid,0
24821,Paid,0
24822,Active,0
24823,Active,0
24824,Active,0
24825,Default,1
24826,Active,0
24827,Active,0
24828,Paid,0
24829,Default,1
24830,Paid,0
24831,Paid,0
